Vehicle ID,Fuel ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity
12284,45,361,27,Optima Hybrid,2020,,,,41,45,42,SI,2.0L,4,2.0L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12338,57,361,27,Optima Plug-In Hybrid,2020,,,101,39,40,41,SI,2.0L,4,"2.0L I4;
50 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,28,,Blended,,,,,,,,,,,
12452,45,387,29,Defender 110 MHEV,2020,,,,17,22,19,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12453,45,387,29,Defender 90 MHEV,2020,,,,17,22,19,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12261,35,387,29,Range Rover,2020,,,,22,28,24,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),,,,,,,,,,,,,,
12300,35,387,29,Range Rover Discovery,2020,,,,21,26,23,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),,,,,,,,,,,,,,
12481,45,387,29,Range Rover MHEV,2020,,,,19,24,21,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12421,57,387,29,Range Rover PHEV,2020,,,42,18,21,19,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,19,,Blended,,,,,,,,,,,
12260,35,387,29,Range Rover Sport,2020,,,,22,28,24,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),,,,,,,,,,,,,,
12685,45,387,29,Range Rover Sport MHEV,2020,,,,19,24,21,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12422,57,387,29,Range Rover Sport PHEV,2020,,,42,18,21,19,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,19,,Blended,,,,,,,,,,,
12314,45,243,27,ES 300h,2020,,,,43,44,44,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12285,45,243,27,LC 500h,2020,,,,27,35,30,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12355,45,243,27,LS 500h,2020,,,,25,33,28,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12356,45,243,27,LS 500h AWD,2020,,,,23,31,26,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12286,45,243,29,NX 300h AWD,2020,,,,33,30,31,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12315,45,243,29,RX 450h AWD,2020,,,,31,28,30,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12316,45,243,29,RX 450hL AWD,2020,,,,29,28,29,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12395,45,243,27,UX 250h,2020,,,,43,41,42,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12396,45,243,27,UX 250h AWD,2020,,,,41,38,39,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12423,57,227,29,Aviator AWD PHEV,2020,,,56,22,25,23,CI,3.0L,6,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,21,,Blended,,,,,,,,,,,
12317,45,227,27,MKZ Hybrid FWD,2020,,,,42,39,41,SI,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12319,45,239,27,AMG CLS53 4MATIC+,2020,,,,21,27,23,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12320,45,239,27,AMG E53 4MATIC+,2020,,,,21,28,24,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12322,45,239,27,AMG E53 4MATIC+ (Convertible),2020,,,,20,26,23,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12321,45,239,27,AMG E53 4MATIC+ (Coupe),2020,,,,21,28,23,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12318,45,239,27,AMG GT 53 4MATIC+,2020,,,,19,24,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12323,45,239,27,CLS 450,2020,,,,24,31,26,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12324,45,239,27,CLS 450 4MATIC,2020,,,,23,30,26,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12478,57,239,29,GLC 350e 4MATIC,2020,,,68,23,28,25,SI,2.0L ,4,"2.0L I4;
90 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,22,,Blended,,,,,,,,,,,
12287,45,239,29,GLE 450 4MATIC,2020,,,,19,24,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12406,45,239,29,GLE 580 4MATIC,2020,,,,17,21,19,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12325,45,239,29,GLS 450 4MATIC,2020,,,,19,23,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12407,45,239,29,GLS 580 4MATIC,2020,,,,16,21,18,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12443,57,239,29,S 560e,2020,64,,64,21,26,23,SI,3.0L,6,"3.0L V6;
90 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,19,,Blended,,,,,,,,,,,
12411,57,425,27,Cooper SE Countryman ALL4,2020,,,73,29,30,29,SI,1.5L,3,"1.5L I3;
65 kW electric motor",Mini,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,18,,Blended,,,,,,,,,,,
12434,41,425,27,Cooper SE Hardtop 2 door,2020,115,100,108,,,,e-motor,135 kW electric motor,,"135 kW electric motor;
93 Ah battery",Mini,,Sedan/Wagon,ELEC,Electric,110,,,,,,,,,,,,,
12339,57,263,29,Outlander PHEV,2020,,,74,25,26,25,SI,2.0L,4,"2.0L I4;
60 kW electric motor",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,22,,Blended,,,,,,,,,,,
12444,41,217,27,Leaf (40 kWh battery pack),2020,123,99,111,,,,e-motor,110 kW electric motor,,"110 kW electric motor;
115 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,149,,,,,,,,,,,,,
12445,41,217,27,Leaf (62 kWh battery pack),2020,118,97,108,,,,e-motor,160 kW electric motor,,"160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,226,,,,,,,,,,,,,
12446,41,217,27,Leaf SV/SL (62 kWh battery pack),2020,114,94,104,,,,e-motor,160 kW electric motor,,"160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,215,,,,,,,,,,,,,
12456,57,462,27,Polestar I,2020,,,58,22,31,26,SI,2.0L,4,"2.0L I4; 
52, 85, 86kW 3-phase Sync. electric motor",Polestar,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,52,,Blended,,,,,,,,,,,
12449,57,391,29,Cayenne e-Hybrid,2020,41,,41,20,22,21,SI,3.0L ,6,"3.0L V6;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,14,,Blended,,,,,,,,,,,
12450,57,391,29,Cayenne e-Hybrid Coupe,2020,41,,41,20,22,21,SI,3.0L ,6,"3.0L V6;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,14,,Blended,,,,,,,,,,,
12482,57,391,29,Cayenne Turbo S e-Hybrid,2020,39,,39,16,20,18,SI,4.0L,8,"4.0L V8;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,12,,Blended,,,,,,,,,,,
12483,57,391,29,Cayenne Turbo S e-Hybrid Coupe,2020,39,,39,16,20,18,SI,4.0L,8,"4.0L V8;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,12,,Blended,,,,,,,,,,,
12412,57,391,27,Panamera 4 e-Hybrid,2020,,,51,21,24,23,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,14,,Blended,,,,,,,,,,,
12414,57,391,27,Panamera 4 e-Hybrid Executive,2020,,,51,21,24,23,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,14,,Blended,,,,,,,,,,,
12413,57,391,27,Panamera 4 e-Hybrid ST,2020,,,51,21,24,23,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,14,,Blended,,,,,,,,,,,
12340,57,391,27,Panamera Turbo S e-Hybrid,2020,,,48,19,22,20,SI,4.0L,8,"4.0L V8;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,14,,Blended,,,,,,,,,,,
12341,57,391,27,Panamera Turbo S e-Hybrid Executive,2020,,,48,19,22,20,SI,4.0L,8,"4.0L V8;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,14,,Blended,,,,,,,,,,,
12342,57,391,27,Panamera Turbo S e-Hybrid ST,2020,,,48,19,22,20,SI,4.0L,8,"4.0L V8;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,14,,Blended,,,,,,,,,,,
12451,41,391,27,Taycan 4S Perf Battery Plus,2020,68,69,71,,,,e-motor,120 kW electric motor,,"120 kW electric motor
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,203,,,,,,,,,,,,,
12417,41,391,27,Taycan Turbo,2020,68,69,71,,,,e-motor,170 kW electric motor,,"170 kW electric motor
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,201,,,,,,,,,,,,,
12416,41,391,27,Taycan Turbo S,2020,67,68,68,,,,e-motor,170 kW electric motor,,"170 kW electric motor
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,192,,,,,,,,,,,,,
12290,45,349,25,1500 2WD,2020,,,,17,23,19,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12289,45,349,25,1500 2WD,2020,,,,20,25,22,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12292,45,349,25,1500 4WD,2020,,,,17,22,19,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12291,45,349,25,1500 4WD,2020,,,,19,24,21,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12288,45,349,25,1500 HFE 2WD,2020,,,,20,26,23,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12399,57,383,29,Crosstrek Hybrid AWD,2020,,,90,36,35,35,,2.0L,4,"2.0L I4;
88 kW electric motor",Subaru,http://www.subaru.com/,SUV,PHEV,Plug-in Hybrid Electric,17,,Blended,,,,,,,,,,,
12372,41,237,27,Model 3 Long Range,2020,136,123,130,,,,e-motor,211 kW electric motor,,"211 kW electric motor;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,330,,,,,,,,,,,,,
12373,41,237,27,Model 3 Long Range AWD,2020,124,116,121,,,,e-motor,147 kW and 188 kW electric motor,,"147 kW and 188 kW electric motors;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,322,,,,,,,,,,,,,
12374,41,237,27,"Model 3 Long Range Performance AWD (18"" Wheels)",2020,124,116,121,,,,e-motor,147 kW and 188 kW electric motor,,"147 kW and 188 kW electric motors;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,322,,,"This model is also available with 19"" or 20"" wheels, at reduced fuel economy and range.",,,,,,,,,,
12371,41,237,27,Model 3 Mid Range,2020,128,117,123,,,,e-motor,211 kW electric motor,,"211 kW electric motor;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,264,,,,,,,,,,,,,
12369,41,237,27,Model 3 Standard Range,2020,138,124,133,,,,e-motor,211 kW electric motor,,"211 kW electric motor;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,220,,,,,,,,,,,,,
12370,41,237,27,Model 3 Standard Range Plus,2020,148,141,132,,,,e-motor,211 kW electric motor,,"211 kW electric motor;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,250,,,,,,,,,,,,,
12368,41,237,27,Model S Long Range,2020,115,107,111,,,,e-motor,193 kW and 205 kW electric motor,,"193 kW and 205 kW electric motor;
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,373,,,,,,,,,,,,,
12465,41,237,27,Model S Long Range Plus,2020,121,112,117,,,,e-motor,193 kW and 375 kW electric motor,,"193 kW and 375 kW electric motor;
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,402,,,,,,,,,,,,,
12366,41,237,27,"Model S Performance (19"" Wheels)",2020,104,104,104,,,,e-motor,193 kW and 205 kW electric motor,,"193 kW and 205 kW electric motor;
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,348,,,"This model is also available with 21"" wheels, at reduced fuel economy and 326 miles range.",,,,,,,,,,
12367,41,237,27,Model S Standard Range,2020,113,105,109,,,,e-motor,193 kW and 205 kW electric motor,,"193 kW and 205 kW electric motor;
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,287,,,,,,,,,,,,,
12364,41,237,29,Model X Long Range,2020,99,93,96,,,,e-motor,193 and 205 kW electric motor,,"193 and 205 kW electric motors;
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,328,,,,,,,,,,,,,
12365,41,237,29,"Model X Performance (20"" Wheels)",2020,90,89,90,,,,e-motor,205 and 375 kW electric motors,,"205 and 375 kW electric motors;
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,305,,,"This model is also available with 22"" wheels, at reduced fuel economy and 272 miles range.",,,,,,,,,,
12363,41,237,29,Model X Standard Range,2020,105,98,101,,,,e-motor,193 and 205 kW electric motor,,"193 and 205 kW electric motors;
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,258,,,,,,,,,,,,,
12498,41,237,29,Model Y Long Range AWD,2020,127,114,121,,,,e-motor,158 and 203 kW electric motors,,"158 and 203 kW electric motors;
230 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,316,,,,,,,,,,,,,
12454,41,237,29,Model Y Performance AWD,2020,129,112,121,,,,e-motor,147 and 211 kW electric motors,,"147 and 211 kW electric motors;
230 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,315,,,,,,,,,,,,,
12497,41,237,29,"Model Y Performance AWD (21"" wheels)",2020,116,106,111,,,,e-motor,158 and 219 kW electric motors,,"158 and 219 kW electric motors;
230 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,291,,,,,,,,,,,,,
12326,45,221,27,Avalon Hybrid,2020,,,,43,43,43,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12327,45,221,27,Avalon Hybrid XLE,2020,,,,43,44,44,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12328,45,221,27,Camry Hybrid LE,2020,,,,51,53,52,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12329,45,221,27,Camry Hybrid XLE/SE,2020,,,,44,47,46,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12293,45,221,27,Corolla Hybrid,2020,,,,53,52,52,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12428,45,221,29,Highlander Hybrid,2020,,,,36,35,36,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12427,45,221,29,Highlander Hybrid AWD,2020,,,,35,35,35,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12429,45,221,29,Highlander Hybrid AWD LTD/PLAT,2020,,,,35,34,35,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12435,9,221,27,Mirai,2020,67,67,67,,,,SI,113 kW electric motor,,"113 kW electric motor;
245 V Nickel-Metal Hydride battery",Toyota,http://www.toyota.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,,,,,,,,,,,,,,
12330,45,221,27,Prius,2020,,,,54,50,52,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12331,45,221,27,Prius AWD,2020,,,,52,48,50,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12332,45,221,27,Prius Eco,2020,,,,58,53,56,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12343,57,221,27,Prius Prime,2020,,,133,55,53,54,,1.8L,4,"1.8L I4;
23 & 53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,25,,Blended,,,,,,,,,,,
12361,45,221,29,RAV4 Hybrid AWD,2020,,,,41,38,40,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12353,41,347,27,e-Golf,2020,122,104,113,,,,e-motor,100 kW electric motor,,"100 kW electric motor;
111 Ah battery",Volkswagen,http://www.vw.com,Sedan/Wagon,ELEC,Electric,123,,,,,,,,,,,,,
12344,57,395,27,S60 AWD,2020,,,69,28,33,30,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,22,,Blended,,,,,,,,,,,
12345,57,395,27,S90 AWD,2020,,,60,28,31,30,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,21,,Blended,,,,,,,,,,,
12346,57,395,29,V60 AWD,2020,,,69,28,33,30,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,22,,Blended,,,,,,,,,,,
12347,57,395,29,XC60 AWD,2020,,,57,26,28,27,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,19,,Blended,,,,,,,,,,,
12348,57,395,29,XC90 AWD,2020,,,55,26,28,27,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,18,,Blended,,,,,,,,,,,
12127,45,365,29,MDX AWD,2019,,,,26,27,27,SI,3.0L,6,3.0L V6,Acura,http://www.acura.com/,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12128,45,365,27,NSX Hybrid,2019,,,,21,22,21,SI,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12066,45,365,27,RLX Hybrid,2019,,,,28,29,28,SI,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12259,45,377,27,A6 quattro,2019,,,,24,32,27,SI,2.0L,4,2.0L I4,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12129,45,377,27,A6 quattro,2019,,,,22,29,25,SI,3.0L,6,3.0L V6,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12130,45,377,27,A7 quattro,2019,,,,22,29,25,SI,3.0L,6,3.0L V6,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12131,45,377,27,A8L,2019,,,,19,27,22,SI,3.0L,6,3.0L V6,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12349,45,377,27,A8L,2019,,,,15,23,18,SI,4.0L,6,4.0L V8,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12247,41,377,29,e-tron,2019,73,74,74,,,,e-motor,141 kW and 172 kW electric motor,,"141 kW and 172 kW electric motors;
240 Ah battery",Audi,https://www.audiusa.com/us/web/en.html,SUV,ELEC,Electric,204,,,,,,,,,,,,,
12132,45,377,27,Q8,2019,,,,17,22,19,SI,3.0L,6,3.0L V6,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12162,57,211,27,530e,2019,,,72,27,30,29,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,16,,Blended,,,,,,,,,,,
12163,57,211,27,530e xDrive,2019,,,67,27,31,28,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,15,,Blended,,,,,,,,,,,
12164,57,211,27,740e xDrive,2019,,,64,25,29,27,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,14,,Blended,,,,,,,,,,,
12100,41,211,27,i3,2019,124,102,113,,,,e-motor,135 kW electric motor,,"125 kW electric motor;
120 Ah battery",BMW,https://www.bmwusa.com,Sedan/Wagon,ELEC,Electric,153,,,,,,,,,,,,,
12101,41,211,27,i3s,2019,124,102,113,,,,e-motor,135 kW electric motor,,"135 kW electric motor;
120 Ah battery",BMW,https://www.bmwusa.com,Sedan/Wagon,ELEC,Electric,153,,,,,,,,,,,,,
12201,57,211,27,i3s with Range Extender,2019,,,100,30,31,31,SI,135 kW,,"0.6L I2;
135 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,126,,Non-Blended,,,,,,,,,,,
12200,57,211,27,i3 with Range Extender,2019,,,100,30,31,31,SI,125 kW,,"0.6L I2;
125 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,126,,Non-Blended,,,,,,,,,,,
12052,57,211,27,i8 Coupe,2019,,,69,26,29,26,SI,1.5L,3,"1.5L I3; 
96 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,18,,Blended,,,,,,,,,,,
12053,57,211,27,i8 Roadster,2019,,,69,26,29,26,SI,1.5L,3,"1.5L I3; 
96 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,18,,Blended,,,,,,,,,,,
12048,45,235,27,LaCrosse Hybrid,2019,,,,25,35,29,SI,2.5L,4,2.5L I4,Buick,http://www.buick.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
12217,41,410,27,e6,2019,73,71,72,,,,e-motor,75 kW electric motor,,"75 kW electric motor; 
270 Ah battery",BYD Motors,http://www.byd.com/,Sedan/Wagon,ELEC,Electric,187,,,,,,,,,,,,,
12209,41,215,27,Bolt EV,2019,128,110,119,,,,e-motor,150 kW electric motor,,"150 kW electric motor;
171 Ah battery",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,ELEC,Electric,238,,,,,,,,,,,,,
12253,35,215,25,Colorado 2WD,2019,,,,22,30,23,CI,2.8L,4,2.8L I4,Chevrolet,http://www.chevrolet.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
12091,35,215,25,Colorado 4WD,2019,,,,19,28,22,CI,2.8L,4,2.8L I4,Chevrolet,http://www.chevrolet.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
